"deviceId","ts","msgType","payload","qos","retain","topic"
"Harry","2025-11-07T05:56:55.198Z","spc","{""devId"":{""S"":""Harry""},""sendStamp"":{""N"":""1762495015000""},""topic"":{""S"":""spc""},""Data"":{""M"":{""ECYCT"":{""N"":""38.84""},""EIPM"":{""N"":""0""},""ET2"":{""N"":""242""},""EFCHT"":{""N"":""5.64""},""ET1"":{""N"":""244""},""EISS"":{""N"":""64.2""},""ET4"":{""N"":""227""},""ET3"":{""N"":""232""},""EIPSMIN"":{""N"":""12.9""},""EPLSPM"":{""N"":""0""},""ET6"":{""N"":""0""},""ET5"":{""N"":""199""},""EIPT"":{""N"":""10.1""},""ESIPP"":{""N"":""0""},""ET7"":{""N"":""0""},""EOT"":{""N"":""31""},""EMOS"":{""N"":""328""},""ESIPT"":{""N"":""4""},""ESIPS"":{""N"":""18.8""},""EIPSE"":{""N"":""13.1""},""EPLST"":{""N"":""8.8""},""EIVM"":{""N"":""28""},""CYCN"":{""N"":""175""}}},""time"":{""S"":""2025-11-07 13:56:54""},""sendTime"":{""S"":""2025-11-07 13:56:55""},""timestamp"":{""N"":""1762495014000""}}","1","false","/YLCY/IMM/Harry/spc"
"Harry","2025-11-07T05:57:01.054Z","realtime","{""devId"":{""S"":""Harry""},""sendStamp"":{""N"":""1762495020000""},""topic"":{""S"":""realtime""},""Data"":{""M"":{""T4"":{""N"":""227""},""T5"":{""N"":""199""},""T6"":{""N"":""0""},""STS"":{""N"":""2""},""T7"":{""N"":""0""},""OT"":{""N"":""31""},""OPM"":{""N"":""3""},""T1"":{""N"":""246""},""T2"":{""N"":""242""},""ASTS"":{""N"":""0""},""T3"":{""N"":""232""}}},""time"":{""S"":""2025-11-07 13:57:00""},""sendTime"":{""S"":""2025-11-07 13:57:00""},""timestamp"":{""N"":""1762495020000""}}","1","false","/YLCY/IMM/Harry/realtime"
"Harry","2025-11-07T05:57:21.307Z","realtime","{""devId"":{""S"":""Harry""},""sendStamp"":{""N"":""1762495041000""},""topic"":{""S"":""realtime""},""Data"":{""M"":{""T4"":{""N"":""227""},""T5"":{""N"":""199""},""T6"":{""N"":""0""},""STS"":{""N"":""2""},""T7"":{""N"":""0""},""OT"":{""N"":""31""},""OPM"":{""N"":""3""},""T1"":{""N"":""245""},""T2"":{""N"":""242""},""ASTS"":{""N"":""0""},""T3"":{""N"":""232""}}},""time"":{""S"":""2025-11-07 13:57:20""},""sendTime"":{""S"":""2025-11-07 13:57:21""},""timestamp"":{""N"":""1762495040000""}}","1","false","/YLCY/IMM/Harry/realtime"
"Harry","2025-11-07T05:57:34.546Z","spc","{""devId"":{""S"":""Harry""},""sendStamp"":{""N"":""1762495054000""},""topic"":{""S"":""spc""},""Data"":{""M"":{""ECYCT"":{""N"":""38.85""},""EIPM"":{""N"":""0""},""ET2"":{""N"":""242""},""EFCHT"":{""N"":""5.65""},""ET1"":{""N"":""244""},""EISS"":{""N"":""64.3""},""ET4"":{""N"":""227""},""ET3"":{""N"":""232""},""EIPSMIN"":{""N"":""13.1""},""EPLSPM"":{""N"":""0""},""ET6"":{""N"":""0""},""ET5"":{""N"":""199""},""EIPT"":{""N"":""10.1""},""ESIPP"":{""N"":""0""},""ET7"":{""N"":""0""},""EOT"":{""N"":""31""},""EMOS"":{""N"":""328""},""ESIPT"":{""N"":""4""},""ESIPS"":{""N"":""19.1""},""EIPSE"":{""N"":""13.3""},""EPLST"":{""N"":""8.69""},""EIVM"":{""N"":""28""},""CYCN"":{""N"":""176""}}},""time"":{""S"":""2025-11-07 13:57:33""},""sendTime"":{""S"":""2025-11-07 13:57:34""},""timestamp"":{""N"":""1762495053000""}}","1","false","/YLCY/IMM/Harry/spc"
"Harry","2025-11-07T05:57:40.410Z","realtime","{""devId"":{""S"":""Harry""},""sendStamp"":{""N"":""1762495060000""},""topic"":{""S"":""realtime""},""Data"":{""M"":{""T4"":{""N"":""227""},""T5"":{""N"":""199""},""T6"":{""N"":""0""},""STS"":{""N"":""2""},""T7"":{""N"":""0""},""OT"":{""N"":""31""},""OPM"":{""N"":""3""},""T1"":{""N"":""246""},""T2"":{""N"":""242""},""ASTS"":{""N"":""0""},""T3"":{""N"":""232""}}},""time"":{""S"":""2025-11-07 13:57:40""},""sendTime"":{""S"":""2025-11-07 13:57:40""},""timestamp"":{""N"":""1762495060000""}}","1","false","/YLCY/IMM/Harry/realtime"
"Harry","2025-11-07T05:58:00.742Z","realtime","{""devId"":{""S"":""Harry""},""sendStamp"":{""N"":""1762495080000""},""topic"":{""S"":""realtime""},""Data"":{""M"":{""T4"":{""N"":""227""},""T5"":{""N"":""199""},""T6"":{""N"":""0""},""STS"":{""N"":""2""},""T7"":{""N"":""0""},""OT"":{""N"":""31""},""OPM"":{""N"":""3""},""T1"":{""N"":""245""},""T2"":{""N"":""242""},""ASTS"":{""N"":""0""},""T3"":{""N"":""232""}}},""time"":{""S"":""2025-11-07 13:58:00""},""sendTime"":{""S"":""2025-11-07 13:58:00""},""timestamp"":{""N"":""1762495080000""}}","1","false","/YLCY/IMM/Harry/realtime"
"Harry","2025-11-07T05:58:13.244Z","spc","{""devId"":{""S"":""Harry""},""sendStamp"":{""N"":""1762495093000""},""topic"":{""S"":""spc""},""Data"":{""M"":{""ECYCT"":{""N"":""38.84""},""EIPM"":{""N"":""0""},""ET2"":{""N"":""242""},""EFCHT"":{""N"":""5.64""},""ET1"":{""N"":""243""},""EISS"":{""N"":""64.3""},""ET4"":{""N"":""227""},""ET3"":{""N"":""232""},""EIPSMIN"":{""N"":""14""},""EPLSPM"":{""N"":""0""},""ET6"":{""N"":""0""},""ET5"":{""N"":""199""},""EIPT"":{""N"":""10.1""},""ESIPP"":{""N"":""0""},""ET7"":{""N"":""0""},""EOT"":{""N"":""31""},""EMOS"":{""N"":""328""},""ESIPT"":{""N"":""4""},""ESIPS"":{""N"":""19.5""},""EIPSE"":{""N"":""14.3""},""EPLST"":{""N"":""8.61""},""EIVM"":{""N"":""29""},""CYCN"":{""N"":""177""}}},""time"":{""S"":""2025-11-07 13:58:12""},""sendTime"":{""S"":""2025-11-07 13:58:13""},""timestamp"":{""N"":""1762495092000""}}","1","false","/YLCY/IMM/Harry/spc"
"Harry","2025-11-07T05:58:21.326Z","realtime","{""devId"":{""S"":""Harry""},""sendStamp"":{""N"":""1762495101000""},""topic"":{""S"":""realtime""},""Data"":{""M"":{""T4"":{""N"":""227""},""T5"":{""N"":""199""},""T6"":{""N"":""0""},""STS"":{""N"":""2""},""T7"":{""N"":""0""},""OT"":{""N"":""31""},""OPM"":{""N"":""3""},""T1"":{""N"":""242""},""T2"":{""N"":""243""},""ASTS"":{""N"":""0""},""T3"":{""N"":""233""}}},""time"":{""S"":""2025-11-07 13:58:20""},""sendTime"":{""S"":""2025-11-07 13:58:21""},""timestamp"":{""N"":""1762495100000""}}","1","false","/YLCY/IMM/Harry/realtime"
"Harry","2025-11-07T05:58:40.588Z","realtime","{""devId"":{""S"":""Harry""},""sendStamp"":{""N"":""1762495120000""},""topic"":{""S"":""realtime""},""Data"":{""M"":{""T4"":{""N"":""228""},""T5"":{""N"":""200""},""T6"":{""N"":""0""},""STS"":{""N"":""2""},""T7"":{""N"":""0""},""OT"":{""N"":""32""},""OPM"":{""N"":""3""},""T1"":{""N"":""243""},""T2"":{""N"":""243""},""ASTS"":{""N"":""0""},""T3"":{""N"":""233""}}},""time"":{""S"":""2025-11-07 13:58:40""},""sendTime"":{""S"":""2025-11-07 13:58:40""},""timestamp"":{""N"":""1762495120000""}}","1","false","/YLCY/IMM/Harry/realtime"
"Harry","2025-11-07T05:58:52.109Z","spc","{""devId"":{""S"":""Harry""},""sendStamp"":{""N"":""1762495131000""},""topic"":{""S"":""spc""},""Data"":{""M"":{""ECYCT"":{""N"":""38.86""},""EIPM"":{""N"":""0""},""ET2"":{""N"":""243""},""EFCHT"":{""N"":""5.65""},""ET1"":{""N"":""245""},""EISS"":{""N"":""64.3""},""ET4"":{""N"":""228""},""ET3"":{""N"":""233""},""EIPSMIN"":{""N"":""14.3""},""EPLSPM"":{""N"":""0""},""ET6"":{""N"":""0""},""ET5"":{""N"":""200""},""EIPT"":{""N"":""10.1""},""ESIPP"":{""N"":""0""},""ET7"":{""N"":""0""},""EOT"":{""N"":""32""},""EMOS"":{""N"":""328.2""},""ESIPT"":{""N"":""4""},""ESIPS"":{""N"":""19.9""},""EIPSE"":{""N"":""14.5""},""EPLST"":{""N"":""8.51""},""EIVM"":{""N"":""28""},""CYCN"":{""N"":""178""}}},""time"":{""S"":""2025-11-07 13:58:51""},""sendTime"":{""S"":""2025-11-07 13:58:51""},""timestamp"":{""N"":""1762495131000""}}","1","false","/YLCY/IMM/Harry/spc"
"Harry","2025-11-07T05:59:01.338Z","realtime","{""devId"":{""S"":""Harry""},""sendStamp"":{""N"":""1762495141000""},""topic"":{""S"":""realtime""},""Data"":{""M"":{""T4"":{""N"":""228""},""T5"":{""N"":""200""},""T6"":{""N"":""0""},""STS"":{""N"":""2""},""T7"":{""N"":""0""},""OT"":{""N"":""32""},""OPM"":{""N"":""3""},""T1"":{""N"":""243""},""T2"":{""N"":""243""},""ASTS"":{""N"":""0""},""T3"":{""N"":""233""}}},""time"":{""S"":""2025-11-07 13:59:00""},""sendTime"":{""S"":""2025-11-07 13:59:01""},""timestamp"":{""N"":""1762495140000""}}","1","false","/YLCY/IMM/Harry/realtime"
"Harry","2025-11-07T05:59:20.625Z","realtime","{""devId"":{""S"":""Harry""},""sendStamp"":{""N"":""1762495160000""},""topic"":{""S"":""realtime""},""Data"":{""M"":{""T4"":{""N"":""228""},""T5"":{""N"":""200""},""T6"":{""N"":""0""},""STS"":{""N"":""2""},""T7"":{""N"":""0""},""OT"":{""N"":""32""},""OPM"":{""N"":""3""},""T1"":{""N"":""245""},""T2"":{""N"":""244""},""ASTS"":{""N"":""0""},""T3"":{""N"":""233""}}},""time"":{""S"":""2025-11-07 13:59:20""},""sendTime"":{""S"":""2025-11-07 13:59:20""},""timestamp"":{""N"":""1762495160000""}}","1","false","/YLCY/IMM/Harry/realtime"
"Harry","2025-11-07T05:59:29.870Z","spc","{""devId"":{""S"":""Harry""},""sendStamp"":{""N"":""1762495169000""},""topic"":{""S"":""spc""},""Data"":{""M"":{""ECYCT"":{""N"":""38.85""},""EIPM"":{""N"":""0""},""ET2"":{""N"":""244""},""EFCHT"":{""N"":""5.65""},""ET1"":{""N"":""246""},""EISS"":{""N"":""64.1""},""ET4"":{""N"":""229""},""ET3"":{""N"":""233""},""EIPSMIN"":{""N"":""14.9""},""EPLSPM"":{""N"":""0""},""ET6"":{""N"":""0""},""ET5"":{""N"":""200""},""EIPT"":{""N"":""10.1""},""ESIPP"":{""N"":""0""},""ET7"":{""N"":""0""},""EOT"":{""N"":""32""},""EMOS"":{""N"":""328.1""},""ESIPT"":{""N"":""4""},""ESIPS"":{""N"":""19.3""},""EIPSE"":{""N"":""15.2""},""EPLST"":{""N"":""8.68""},""EIVM"":{""N"":""28""},""CYCN"":{""N"":""179""}}},""time"":{""S"":""2025-11-07 13:59:29""},""sendTime"":{""S"":""2025-11-07 13:59:29""},""timestamp"":{""N"":""1762495169000""}}","1","false","/YLCY/IMM/Harry/spc"
"Harry","2025-11-07T05:59:41.262Z","realtime","{""devId"":{""S"":""Harry""},""sendStamp"":{""N"":""1762495181000""},""topic"":{""S"":""realtime""},""Data"":{""M"":{""T4"":{""N"":""229""},""T5"":{""N"":""200""},""T6"":{""N"":""0""},""STS"":{""N"":""2""},""T7"":{""N"":""0""},""OT"":{""N"":""32""},""OPM"":{""N"":""3""},""T1"":{""N"":""245""},""T2"":{""N"":""244""},""ASTS"":{""N"":""0""},""T3"":{""N"":""233""}}},""time"":{""S"":""2025-11-07 13:59:40""},""sendTime"":{""S"":""2025-11-07 13:59:41""},""timestamp"":{""N"":""1762495180000""}}","1","false","/YLCY/IMM/Harry/realtime"
"Harry","2025-11-07T06:00:00.514Z","realtime","{""devId"":{""S"":""Harry""},""sendStamp"":{""N"":""1762495200000""},""topic"":{""S"":""realtime""},""Data"":{""M"":{""T4"":{""N"":""229""},""T5"":{""N"":""200""},""T6"":{""N"":""0""},""STS"":{""N"":""2""},""T7"":{""N"":""0""},""OT"":{""N"":""32""},""OPM"":{""N"":""3""},""T1"":{""N"":""246""},""T2"":{""N"":""244""},""ASTS"":{""N"":""0""},""T3"":{""N"":""233""}}},""time"":{""S"":""2025-11-07 14:00:00""},""sendTime"":{""S"":""2025-11-07 14:00:00""},""timestamp"":{""N"":""1762495200000""}}","1","false","/YLCY/IMM/Harry/realtime"
"Harry","2025-11-07T06:00:08.711Z","spc","{""devId"":{""S"":""Harry""},""sendStamp"":{""N"":""1762495208000""},""topic"":{""S"":""spc""},""Data"":{""M"":{""ECYCT"":{""N"":""38.84""},""EIPM"":{""N"":""0""},""ET2"":{""N"":""244""},""EFCHT"":{""N"":""5.64""},""ET1"":{""N"":""244""},""EISS"":{""N"":""64.1""},""ET4"":{""N"":""229""},""ET3"":{""N"":""233""},""EIPSMIN"":{""N"":""14.3""},""EPLSPM"":{""N"":""0""},""ET6"":{""N"":""0""},""ET5"":{""N"":""200""},""EIPT"":{""N"":""10.1""},""ESIPP"":{""N"":""0""},""ET7"":{""N"":""0""},""EOT"":{""N"":""32""},""EMOS"":{""N"":""328.2""},""ESIPT"":{""N"":""4""},""ESIPS"":{""N"":""19.8""},""EIPSE"":{""N"":""14.5""},""EPLST"":{""N"":""8.71""},""EIVM"":{""N"":""28""},""CYCN"":{""N"":""180""}}},""time"":{""S"":""2025-11-07 14:00:08""},""sendTime"":{""S"":""2025-11-07 14:00:08""},""timestamp"":{""N"":""1762495208000""}}","1","false","/YLCY/IMM/Harry/spc"
"Harry","2025-11-07T06:00:20.286Z","realtime","{""devId"":{""S"":""Harry""},""sendStamp"":{""N"":""1762495220000""},""topic"":{""S"":""realtime""},""Data"":{""M"":{""T4"":{""N"":""229""},""T5"":{""N"":""200""},""T6"":{""N"":""0""},""STS"":{""N"":""2""},""T7"":{""N"":""0""},""OT"":{""N"":""32""},""OPM"":{""N"":""3""},""T1"":{""N"":""246""},""T2"":{""N"":""244""},""ASTS"":{""N"":""0""},""T3"":{""N"":""233""}}},""time"":{""S"":""2025-11-07 14:00:20""},""sendTime"":{""S"":""2025-11-07 14:00:20""},""timestamp"":{""N"":""1762495220000""}}","1","false","/YLCY/IMM/Harry/realtime"
"Harry","2025-11-07T06:00:40.646Z","realtime","{""devId"":{""S"":""Harry""},""sendStamp"":{""N"":""1762495240000""},""topic"":{""S"":""realtime""},""Data"":{""M"":{""T4"":{""N"":""229""},""T5"":{""N"":""201""},""T6"":{""N"":""0""},""STS"":{""N"":""2""},""T7"":{""N"":""0""},""OT"":{""N"":""32""},""OPM"":{""N"":""3""},""T1"":{""N"":""245""},""T2"":{""N"":""244""},""ASTS"":{""N"":""0""},""T3"":{""N"":""233""}}},""time"":{""S"":""2025-11-07 14:00:40""},""sendTime"":{""S"":""2025-11-07 14:00:40""},""timestamp"":{""N"":""1762495240000""}}","1","false","/YLCY/IMM/Harry/realtime"
"Harry","2025-11-07T06:00:47.609Z","spc","{""devId"":{""S"":""Harry""},""sendStamp"":{""N"":""1762495247000""},""topic"":{""S"":""spc""},""Data"":{""M"":{""ECYCT"":{""N"":""38.84""},""EIPM"":{""N"":""0""},""ET2"":{""N"":""244""},""EFCHT"":{""N"":""5.65""},""ET1"":{""N"":""243""},""EISS"":{""N"":""64.2""},""ET4"":{""N"":""229""},""ET3"":{""N"":""233""},""EIPSMIN"":{""N"":""14.2""},""EPLSPM"":{""N"":""0""},""ET6"":{""N"":""0""},""ET5"":{""N"":""201""},""EIPT"":{""N"":""10.1""},""ESIPP"":{""N"":""0""},""ET7"":{""N"":""0""},""EOT"":{""N"":""32""},""EMOS"":{""N"":""328.2""},""ESIPT"":{""N"":""4""},""ESIPS"":{""N"":""20""},""EIPSE"":{""N"":""14.4""},""EPLST"":{""N"":""8.67""},""EIVM"":{""N"":""29""},""CYCN"":{""N"":""181""}}},""time"":{""S"":""2025-11-07 14:00:47""},""sendTime"":{""S"":""2025-11-07 14:00:47""},""timestamp"":{""N"":""1762495247000""}}","1","false","/YLCY/IMM/Harry/spc"
"Harry","2025-11-07T06:01:01.318Z","realtime","{""devId"":{""S"":""Harry""},""sendStamp"":{""N"":""1762495261000""},""topic"":{""S"":""realtime""},""Data"":{""M"":{""T4"":{""N"":""229""},""T5"":{""N"":""201""},""T6"":{""N"":""0""},""STS"":{""N"":""2""},""T7"":{""N"":""0""},""OT"":{""N"":""32""},""OPM"":{""N"":""3""},""T1"":{""N"":""244""},""T2"":{""N"":""244""},""ASTS"":{""N"":""0""},""T3"":{""N"":""233""}}},""time"":{""S"":""2025-11-07 14:01:00""},""sendTime"":{""S"":""2025-11-07 14:01:01""},""timestamp"":{""N"":""1762495260000""}}","1","false","/YLCY/IMM/Harry/realtime"
"Harry","2025-11-07T06:01:20.574Z","realtime","{""devId"":{""S"":""Harry""},""sendStamp"":{""N"":""1762495280000""},""topic"":{""S"":""realtime""},""Data"":{""M"":{""T4"":{""N"":""229""},""T5"":{""N"":""201""},""T6"":{""N"":""0""},""STS"":{""N"":""2""},""T7"":{""N"":""0""},""OT"":{""N"":""32""},""OPM"":{""N"":""3""},""T1"":{""N"":""243""},""T2"":{""N"":""244""},""ASTS"":{""N"":""0""},""T3"":{""N"":""233""}}},""time"":{""S"":""2025-11-07 14:01:20""},""sendTime"":{""S"":""2025-11-07 14:01:20""},""timestamp"":{""N"":""1762495280000""}}","1","false","/YLCY/IMM/Harry/realtime"
"Harry","2025-11-07T06:01:27.638Z","spc","{""devId"":{""S"":""Harry""},""sendStamp"":{""N"":""1762495287000""},""topic"":{""S"":""spc""},""Data"":{""M"":{""ECYCT"":{""N"":""38.84""},""EIPM"":{""N"":""0""},""ET2"":{""N"":""244""},""EFCHT"":{""N"":""5.64""},""ET1"":{""N"":""246""},""EISS"":{""N"":""64.2""},""ET4"":{""N"":""229""},""ET3"":{""N"":""233""},""EIPSMIN"":{""N"":""13.9""},""EPLSPM"":{""N"":""0""},""ET6"":{""N"":""0""},""ET5"":{""N"":""201""},""EIPT"":{""N"":""10.1""},""ESIPP"":{""N"":""0""},""ET7"":{""N"":""0""},""EOT"":{""N"":""32""},""EMOS"":{""N"":""328.1""},""ESIPT"":{""N"":""4""},""ESIPS"":{""N"":""19.6""},""EIPSE"":{""N"":""14.2""},""EPLST"":{""N"":""8.75""},""EIVM"":{""N"":""29""},""CYCN"":{""N"":""182""}}},""time"":{""S"":""2025-11-07 14:01:26""},""sendTime"":{""S"":""2025-11-07 14:01:27""},""timestamp"":{""N"":""1762495286000""}}","1","false","/YLCY/IMM/Harry/spc"
"Harry","2025-11-07T06:01:41.248Z","realtime","{""devId"":{""S"":""Harry""},""sendStamp"":{""N"":""1762495301000""},""topic"":{""S"":""realtime""},""Data"":{""M"":{""T4"":{""N"":""229""},""T5"":{""N"":""201""},""T6"":{""N"":""0""},""STS"":{""N"":""2""},""T7"":{""N"":""0""},""OT"":{""N"":""32""},""OPM"":{""N"":""3""},""T1"":{""N"":""245""},""T2"":{""N"":""244""},""ASTS"":{""N"":""0""},""T3"":{""N"":""233""}}},""time"":{""S"":""2025-11-07 14:01:40""},""sendTime"":{""S"":""2025-11-07 14:01:41""},""timestamp"":{""N"":""1762495300000""}}","1","false","/YLCY/IMM/Harry/realtime"
"Harry","2025-11-07T06:02:00.499Z","realtime","{""devId"":{""S"":""Harry""},""sendStamp"":{""N"":""1762495320000""},""topic"":{""S"":""realtime""},""Data"":{""M"":{""T4"":{""N"":""229""},""T5"":{""N"":""201""},""T6"":{""N"":""0""},""STS"":{""N"":""2""},""T7"":{""N"":""0""},""OT"":{""N"":""32""},""OPM"":{""N"":""3""},""T1"":{""N"":""246""},""T2"":{""N"":""244""},""ASTS"":{""N"":""0""},""T3"":{""N"":""233""}}},""time"":{""S"":""2025-11-07 14:02:00""},""sendTime"":{""S"":""2025-11-07 14:02:00""},""timestamp"":{""N"":""1762495320000""}}","1","false","/YLCY/IMM/Harry/realtime"
"Harry","2025-11-07T06:02:06.561Z","spc","{""devId"":{""S"":""Harry""},""sendStamp"":{""N"":""1762495326000""},""topic"":{""S"":""spc""},""Data"":{""M"":{""ECYCT"":{""N"":""38.85""},""EIPM"":{""N"":""0""},""ET2"":{""N"":""244""},""EFCHT"":{""N"":""5.65""},""ET1"":{""N"":""244""},""EISS"":{""N"":""64.1""},""ET4"":{""N"":""229""},""ET3"":{""N"":""233""},""EIPSMIN"":{""N"":""14.5""},""EPLSPM"":{""N"":""0""},""ET6"":{""N"":""0""},""ET5"":{""N"":""201""},""EIPT"":{""N"":""10.1""},""ESIPP"":{""N"":""0""},""ET7"":{""N"":""0""},""EOT"":{""N"":""32""},""EMOS"":{""N"":""328""},""ESIPT"":{""N"":""4""},""ESIPS"":{""N"":""19.8""},""EIPSE"":{""N"":""14.7""},""EPLST"":{""N"":""8.66""},""EIVM"":{""N"":""28""},""CYCN"":{""N"":""183""}}},""time"":{""S"":""2025-11-07 14:02:05""},""sendTime"":{""S"":""2025-11-07 14:02:06""},""timestamp"":{""N"":""1762495325000""}}","1","false","/YLCY/IMM/Harry/spc"
"Harry","2025-11-07T06:02:20.270Z","realtime","{""devId"":{""S"":""Harry""},""sendStamp"":{""N"":""1762495340000""},""topic"":{""S"":""realtime""},""Data"":{""M"":{""T4"":{""N"":""229""},""T5"":{""N"":""201""},""T6"":{""N"":""0""},""STS"":{""N"":""2""},""T7"":{""N"":""0""},""OT"":{""N"":""32""},""OPM"":{""N"":""3""},""T1"":{""N"":""245""},""T2"":{""N"":""244""},""ASTS"":{""N"":""0""},""T3"":{""N"":""233""}}},""time"":{""S"":""2025-11-07 14:02:20""},""sendTime"":{""S"":""2025-11-07 14:02:20""},""timestamp"":{""N"":""1762495340000""}}","1","false","/YLCY/IMM/Harry/realtime"
"Harry","2025-11-07T06:02:41.046Z","realtime","{""devId"":{""S"":""Harry""},""sendStamp"":{""N"":""1762495360000""},""topic"":{""S"":""realtime""},""Data"":{""M"":{""T4"":{""N"":""228""},""T5"":{""N"":""201""},""T6"":{""N"":""0""},""STS"":{""N"":""2""},""T7"":{""N"":""0""},""OT"":{""N"":""32""},""OPM"":{""N"":""3""},""T1"":{""N"":""244""},""T2"":{""N"":""243""},""ASTS"":{""N"":""0""},""T3"":{""N"":""234""}}},""time"":{""S"":""2025-11-07 14:02:40""},""sendTime"":{""S"":""2025-11-07 14:02:40""},""timestamp"":{""N"":""1762495360000""}}","1","false","/YLCY/IMM/Harry/realtime"
"Harry","2025-11-07T06:02:44.786Z","spc","{""devId"":{""S"":""Harry""},""sendStamp"":{""N"":""1762495364000""},""topic"":{""S"":""spc""},""Data"":{""M"":{""ECYCT"":{""N"":""38.85""},""EIPM"":{""N"":""0""},""ET2"":{""N"":""243""},""EFCHT"":{""N"":""5.64""},""ET1"":{""N"":""244""},""EISS"":{""N"":""64.1""},""ET4"":{""N"":""228""},""ET3"":{""N"":""234""},""EIPSMIN"":{""N"":""11.7""},""EPLSPM"":{""N"":""0""},""ET6"":{""N"":""0""},""ET5"":{""N"":""201""},""EIPT"":{""N"":""10.1""},""ESIPP"":{""N"":""0""},""ET7"":{""N"":""0""},""EOT"":{""N"":""32""},""EMOS"":{""N"":""328.1""},""ESIPT"":{""N"":""4""},""ESIPS"":{""N"":""17.7""},""EIPSE"":{""N"":""11.9""},""EPLST"":{""N"":""9.13""},""EIVM"":{""N"":""29""},""CYCN"":{""N"":""184""}}},""time"":{""S"":""2025-11-07 14:02:44""},""sendTime"":{""S"":""2025-11-07 14:02:44""},""timestamp"":{""N"":""1762495364000""}}","1","false","/YLCY/IMM/Harry/spc"
"Harry","2025-11-07T06:03:00.612Z","realtime","{""devId"":{""S"":""Harry""},""sendStamp"":{""N"":""1762495380000""},""topic"":{""S"":""realtime""},""Data"":{""M"":{""T4"":{""N"":""228""},""T5"":{""N"":""201""},""T6"":{""N"":""0""},""STS"":{""N"":""2""},""T7"":{""N"":""0""},""OT"":{""N"":""32""},""OPM"":{""N"":""3""},""T1"":{""N"":""247""},""T2"":{""N"":""243""},""ASTS"":{""N"":""0""},""T3"":{""N"":""234""}}},""time"":{""S"":""2025-11-07 14:03:00""},""sendTime"":{""S"":""2025-11-07 14:03:00""},""timestamp"":{""N"":""1762495380000""}}","1","false","/YLCY/IMM/Harry/realtime"
"Harry","2025-11-07T06:03:20.970Z","realtime","{""devId"":{""S"":""Harry""},""sendStamp"":{""N"":""1762495400000""},""topic"":{""S"":""realtime""},""Data"":{""M"":{""T4"":{""N"":""228""},""T5"":{""N"":""201""},""T6"":{""N"":""0""},""STS"":{""N"":""2""},""T7"":{""N"":""0""},""OT"":{""N"":""32""},""OPM"":{""N"":""3""},""T1"":{""N"":""244""},""T2"":{""N"":""243""},""ASTS"":{""N"":""0""},""T3"":{""N"":""234""}}},""time"":{""S"":""2025-11-07 14:03:20""},""sendTime"":{""S"":""2025-11-07 14:03:20""},""timestamp"":{""N"":""1762495400000""}}","1","false","/YLCY/IMM/Harry/realtime"
"Harry","2025-11-07T06:03:23.498Z","spc","{""devId"":{""S"":""Harry""},""sendStamp"":{""N"":""1762495403000""},""topic"":{""S"":""spc""},""Data"":{""M"":{""ECYCT"":{""N"":""38.84""},""EIPM"":{""N"":""0""},""ET2"":{""N"":""243""},""EFCHT"":{""N"":""5.64""},""ET1"":{""N"":""244""},""EISS"":{""N"":""64.1""},""ET4"":{""N"":""228""},""ET3"":{""N"":""234""},""EIPSMIN"":{""N"":""11.9""},""EPLSPM"":{""N"":""0""},""ET6"":{""N"":""0""},""ET5"":{""N"":""201""},""EIPT"":{""N"":""10.1""},""ESIPP"":{""N"":""0""},""ET7"":{""N"":""0""},""EOT"":{""N"":""32""},""EMOS"":{""N"":""328.2""},""ESIPT"":{""N"":""4""},""ESIPS"":{""N"":""17.7""},""EIPSE"":{""N"":""12.1""},""EPLST"":{""N"":""9.08""},""EIVM"":{""N"":""29""},""CYCN"":{""N"":""185""}}},""time"":{""S"":""2025-11-07 14:03:22""},""sendTime"":{""S"":""2025-11-07 14:03:23""},""timestamp"":{""N"":""1762495402000""}}","1","false","/YLCY/IMM/Harry/spc"
"Harry","2025-11-07T06:03:40.430Z","realtime","{""devId"":{""S"":""Harry""},""sendStamp"":{""N"":""1762495420000""},""topic"":{""S"":""realtime""},""Data"":{""M"":{""T4"":{""N"":""228""},""T5"":{""N"":""201""},""T6"":{""N"":""0""},""STS"":{""N"":""2""},""T7"":{""N"":""0""},""OT"":{""N"":""32""},""OPM"":{""N"":""3""},""T1"":{""N"":""241""},""T2"":{""N"":""243""},""ASTS"":{""N"":""0""},""T3"":{""N"":""234""}}},""time"":{""S"":""2025-11-07 14:03:40""},""sendTime"":{""S"":""2025-11-07 14:03:40""},""timestamp"":{""N"":""1762495420000""}}","1","false","/YLCY/IMM/Harry/realtime"
"Harry","2025-11-07T06:04:00.790Z","realtime","{""devId"":{""S"":""Harry""},""sendStamp"":{""N"":""1762495440000""},""topic"":{""S"":""realtime""},""Data"":{""M"":{""T4"":{""N"":""227""},""T5"":{""N"":""200""},""T6"":{""N"":""0""},""STS"":{""N"":""2""},""T7"":{""N"":""0""},""OT"":{""N"":""31""},""OPM"":{""N"":""3""},""T1"":{""N"":""243""},""T2"":{""N"":""242""},""ASTS"":{""N"":""0""},""T3"":{""N"":""233""}}},""time"":{""S"":""2025-11-07 14:04:00""},""sendTime"":{""S"":""2025-11-07 14:04:00""},""timestamp"":{""N"":""1762495440000""}}","1","false","/YLCY/IMM/Harry/realtime"
